id,puzzle,solution,clues,difficulty
488,..3.4.6.1.1..37..9...8...2.7....6.....547.....2..9....3.....58...2..3.6...9.6....,583942671214637859697851423748216395935478216126395748361729584452183967879564132,25,7.0
489,...3..2.53.9..8...65...2.4..3.7.5...472.6................82.9.7..1.......9.....2.,814376295329458176657912348938745612472163589165289734543821967281697453796534821,24,6.1
490,.1......2..3.....726.4.3.......172...39.52....2.9..6.....596..3.......1.......956,917865342483129567265473891654317289839652174721948635178596423596234718342781956,26,6.7
491,5.8..9....2.65...4......37...7.6.....1.7....8.4......2....2.......84..16...5..48.,538479621721653894496182375387265149219734568645918732864321957953847216172596483,24,6.1
492,28....4.....82.....513.4........3......2...1..4...5.26......25.3..9..8..9....2.4.,289651437437829165651374982712463598596287314843195726164738259325946871978512643,24,6.4
493,...82..5..5.......7....62.8.3........49....31..57..9....4....7....1.3..4....8...9,461829357852317496793546218137294685249658731685731942514962873928173564376485129,23,6.3
494,9.........7...4.1..3....67....3..58..9.........12.7..4...8....6...763.4...842..57,986571423572634819134982675427396581395148762861257934743815296259763148618429357,26,6.4
495,1....9..8..851.....9............61.39......4..5...86..8.7...92..42.....1....6.4..,125749368768513294493682715284976153976135842351428679817354926642897531539261487,24,6.4
496,.9.582......1......47....8.......8.4...7..16......5.9.68.9...7...5..7.....9.61...,193582746568174923247396581752619834934728165816435297681953472325847619479261358,24,6.1
497,........42.1........6.1.2.9..4..71...3..5..8.....2.4.5...835..28...........24...1,985762314241593768376418259594387126132654987768921435417835692829176543653249871,24,6.3
498,........4..6.5.83.39...4..59.47...6.18..9.........3......431....5.....9.7.......2,275389614416257839398614275934728561182596347567143928829431756651872493743965182,24,6.7
499,.632..7..4......61....5..2..3..75.1....6.........2..78.183..............6.75..4..,863291745425783961179456823932875614781634259546129378218347596354962187697518432,24,6.1
500,..3..7......31.5......8..4..7.14.9...2....1..9....5..8..7.3.........6..1.4.2...59,493567812682314597715982643578143926324698175961725438157839264239456781846271359,24,6.7
501,....5...4.613.9.87.....7......27..9.6..1..8...4.5....3......2.9.5.....6..13......,387651924461329587529847136138276495695134872742598613876413259954782361213965748,24,6.1
502,..9.2....6......1....73.4.5.......3.437.6......1.....8.7.45...11...7.......2..3..,749521863653984712812736495985142637437865129261397548376459281128673954594218376,23,6.3
503,.1.....487.....95...8...7.6.975.61.................562.5..37....6.2..4..4....9.2.,916375248724618953538942716297586134645123879183794562852437691369251487471869325,26,6.3
504,..7....4.4.3..91...8....2....8..192.....47..85..2.........6..1.1.4...89......57..,217836549453729186689514237748651923321947658596283471975468312164372895832195764,25,6.4
505,.1.5...7.....2....3..7.19...48....1..7....5.4..3...6..7...1.........83....9.4.12.,814569273967423851352781946248635719176892534593174682735216498421958367689347125,24,6.3
506,..65.........76.1..81.2.....3..9...8..........95...43.......3...6..3..9..472..65.,926514873453876219781923546634795128172348965895162437219657384568431792347289651,24,6.2
507,.............647....2...36.5........1.6..34........91..1...92...84.76...72..41...,367192584851364729492785361539418672176923458248657913615839247984276135723541896,24,6.4
508,7.94.1...8.6.....5.......9.....7..421.......9...35.8....86......27.....34....56..,759421386846793215312568497983176542165842739274359861538617924627984153491235678,24,6.4
509,..54....1.....9.6..47.........8.......3...89..9...36.27...2.....147....5....5....,965472381231589467847316259426897513173265894598143672759624138614738925382951746,22,6.2
510,...8.......7.2..1.4......73.1..3.76..6...5..9..9.7...5....86..........3..254.....,231897456657324918498561273514938762762145389389672145943786521176259834825413697,23,6.3
511,4....3.......7..19..26...3..8...9..6....8..4...3..65.27......9.5..8......1....7.5,497123658836475219152698437281549376675382941943716582764251893529837164318964725,24,6.3
512,54...68.....1............346.....2.......1.8.27..9...546..5.9...8......7..34.....,541736892832149756796825134619584273354271689278693415467358921185962347923417568,23,7.6
513,..7.4.6......5....9.827....2.....81....9.....41.5.8......4....5....9.7.3..37..2..,157349628342856197968271534275634819836917452419528376721463985584192763693785241,24,6.1
514,...8..6...7.92...5.9..3....61........23..4..7....5.......26...9..2.8.37...5..32..,251847693378926415496135728617398542523614987849752136734261859162589374985473261,25,6.1
515,5..2....8.3....4...7..9..1....31.24.6.......5.....28..98..341.....9.........8.5..,516243798839761452274895613758319246621478935493652871982534167165927384347186529,24,6.2
516,.....8..42...7..9......56...1.3..8...5...2.4......7..5.8...13.6..4....2....8.....,597168234268473591341295687719354862856912743423687915982741356674539128135826479,22,6.1
517,...6...1...1....29..2.7.3....43.6.....9...5.78......6442..5.......9.......7.63...,398642715741835629652179348574396182269418537813527964426751893135984276987263451,24,7.9
518,..........5..7.3..9...2.......9...8...485.1.38..7....5...63...9.3.49.5..61....4..,321568794456179328987324651175943286294856173863712945542637819738491562619285437,25,6.2
519,..4...6..27..9...5......3.18...2..9.14.75........8.1.........43......2...28.1..5.,534178629271693485689245371867321594143759862952486137715862943496537218328914756,24,6.1
520,.6..1......8...2.....3.9.....6.8..13.1......77..6..5.......8...4.59.......9..7..8,264815739938476251157329846546782913813594627792631584671248395485963172329157468,22,6.9
521,2...3...7.6.1....8.7.........5....4.8..9.2.3.....4....78...5.9.3...69.2.........6,298536417463197258571284963625713849847952631139648572786325194314869725952471386,23,6.2
522,...4...6..72..8...9.....7...3..2..5....3.42...8.......8.4.....9...6...1...9.4...5,351497862672138594948562731437821956196354278285976143864715329523689417719243685,22,7.3
523,.51.8..9..9......7..72...4.....19.5..7.....2..8.6....9..5....1....4....3....3.8..,251784396493561287867293541326819754179345628584627139635978412718452963942136875,23,6.3
524,..6.3.......5.79.4.2.........2.19..54..3.....5.9....1......6..9.689...3.......86.,946238751813567924725194683682419375471385296539672418357826149268941537194753862,24,6.1
525,.651......4..7..92.......6.9.3..6.....4.......5..834...7...46.5......9.4.....1.2.,265198743348675192197432568983746251724519386651283479879324615512867934436951827,24,6.5
526,..4..6.1.5.........9...38......3.7.2.....86....2....4.73...4.....1......4..9...65,874596213513842976296173854659431782147258639382769541735624198961385427428917365,22,6.4
527,6..43.....58...9..7...........14........2...6.......89...3....191..5.27..2...46..,692435817458671932731289564369148725185927346247563189876392451914856273523714698,23,6.1
528,2.3....9.4....7.851............7..3.6.8..3..17..5..4.......9..3..61...7..2..86...,273865194469317285185942367542671938698423751731598426817259643956134872324786519,25,6.1
529,4.62..3...1.....8.....1......83.4.6.14....5.....9....8........9.6.....5.9.35..2..,486295371315476982729813645598324167142687593637951428854162739261739854973548216,23,6.2
530,....6.1....6....9....1.4.25.....3..2..8...4...9..5....6...97...2....1.463.1......,542369187816725394937184625465873912728916453193452768684297531279531846351648279,23,6.7
531,..64..2......9...5..13....7.431.7.2.2.5.4............8....7..5.......7.69....63..,796458213432791865851362947643187529285943671179625438364879152518234796927516384,24,6.2
532,23...5..9....8..1.7..4....3.8....5....48.....3.1.5..4.12.7...3...............62..,238175469495683712716429853982364571574891326361257948129748635657932184843516297,23,6.6
533,....685.....19.7.......7.2.1.4....6..2..5...7..89.6...6.1.8...4......81....5.....,417268593263195748589437621134872965926351487758946132691783254375624819842519376,24,6.3
534,.....5..79.76.......1....94...48...663.........5....2...29..3.....517.........1..,468195237927634851351872694279483516634251789185769423512946378843517962796328145,22,6.1
535,..8......7..1.5....4.....69..1..85...64....8.8..56.3..4......3......1.......92..4,328649715796185423145327869931278546564913287872564391417856932259431678683792154,23,6.9
536,..7....2.24....59......5..4.5.9..8.26....4.3....3.....4.....7....8..6..1.7..1....,537849126246137598189625374753961842612584937894372615461253789328796451975418263,23,6.5
537,4...........82...5.7..5.9..6......5.......7....5.812....2.94..1........2..1.68.3.,458619327319827465276453918687942153124536789935781246562394871843175692791268534,23,6.3
538,..5.......9.7.3....7....62.....65.4.1.9........8....3...6.7.954.4.8.9.....7......,235681497694723815871594623723965148159348276468217539386172954542839761917456382,23,6.1
539,.3.....529..83..1.5.1..2..93.8........7.5..8....4........5..6..1...93..5.........,836149752972835416541762839318927564427356981659418327293571648184693275765284193,23,7.2
540,31..7...4..9.3..6.5.4........38..1.7......8...8.6.7.......842..............39..45,312576984879432561564918372643859127297143856185627439956784213431265798728391645,24,6.8
541,23...79.8.......1.....8...384....1...9.........1.58...9.4...3......3.8.2...5..4.7,235167948789243516416985723842396175593721684671458239964872351157634892328519467,24,6.2
542,3.7.5........2...116.9.....7.2.6.......7..3...9.2.56.......8......47.56...8....93,327851946589624731164937285742163859615789324893245617456398172931472568278516493,25,6.6
543,7.....2..69...5.8..81..........8.46.9.7..2......3....1.59...8.........24...2.1...,734819256692745183581623749315987462947162538826354971259436817173598624468271395,23,6.5
544,.1...3.5..6.75..4.7.2.........8........671.........29.58...7..4.....637.9.....5..,814263759369758142752914863145829637293671485678345291586137924421596378937482516,24,6.2
545,..7...563.2...........9.....61...........62....54..78....784..1..65..8.2.......4.,917248563624153978583697124761825439849376215235419786392784651476531892158962347,23,7.7
546,.8....9.....6.1.8.9..43.......94......5...7....1....92..7....653...........76.2..,483257916572691384916438527738942651295186743641573892827319465364825179159764238,22,6.5
547,..38...45.8.4.........9....6......3..583.........5.6.1....3....9...7..2.71.58...3,193826745587413269462795318671948532258361974349257681824639157935174826716582493,24,6.1
548,....46.2..25......4..9....3..72..1.4.4.....5.3...8...9..9..7.1.57..6........3....,793546821125378946486912573967253184248691357351784269839427615572169438614835792,24,6.6
549,9.34.5...54.........6...5..1...2...3...98......4...7.16......2....8.....37..1..6.,923475186547168239816392574169724853735981642284653791691547328452836917378219465,23,6.3
550,.3.9..5.....5............86..1.3....9.5..8.....7...45.1...76..56..3..7..4.......2,832964517716583924594217386241735698965148273387692451129476835658321749473859162,23,6.9
551,...6...3...6.3...9.3.92.5..6....1..7..4......5...9.2....9.....1.8...3...4..5....6,948615732256738149137924568623851497894372615571496283369247851785163924412589376,23,6.1
552,3.9.1.........86....2....4...39..1..6....45...9.....2....1...86.3..8.27.7..6.....,379416852415728639862395741243957168681234597597861423954172386136589274728643915,24,6.3
553,.....195...697......7.2.3.4..4...6..7...........6...89.3...5..........1..921.....,328461957546973128917528364184359672769842531253617489431785296675294813892136745,22,7.2
554,...1.932....54....8.......9.2.......4..72.6....8....7..5.4.6..7.9..3...4.......6.,645179328932548716871362549527684931419723685368951472253416897196837254784295163,23,6.5
555,.5..81..96.....3....1..5..87....6.......9.7...6.21..9...4.3.....1...8....3....2.4,352681479678924351941375628729856143185493762463217895894732516216548937537169284,24,6.2
556,..4.....96..7..1..2....476...3...2..7...51......6.389..2..8.......5.....1.......5,874136529639725148251894763463978251798251634512643897925487316386519472147362985,23,6.1
557,...81.5.9.8...3...19.......3.....6...1.6....5..4....7.....5.....3..74.2...7..21..,723816549485793261196425387378549612912687435654231978261358794539174826847962153,23,6.4
558,2.8...4...6.7..8.......3...84..2.56...1......9....5.7........3..84.9.........6..1,238659417569714823417283695843127569751968342926435178695871234184392756372546981,22,6.3
559,.2.3.....35..2......8..7.....2.8..71.....42..6.7..3..8.6.1.9.......3..5...5...4..,729348165356921784148567923492685371583714296617293548264159837871432659935876412,24,6.3
560,4.5..3....3..6..478......5.....1...8.9...26..1....82.......41..3..5...72.........,475183926231965847869247351652419738798352614143678295527834169386591472914726583,23,6.8
561,..6.4.2.34.......9.5...9..768.1...9...328..............2.6.....7...516.....4...5.,196745283478312569352869147685173492943286715217594836521638974734951628869427351,24,6.9
562,8..1.......57.6..1.3..9.......87.2........7.......45837......9.2.6..........1.8.5,867143952925786431431592678543871269682359714179264583718425396256938147394617825,23,6.1
563,......2...16...8.....1...97.7451.........3...3..8..5.25..3...8.1...4........9.3..,459687213716932854832154697274516938985423176361879542527361489193248765648795321,23,6.6
564,78.....5...93.....5.......6...82.9....2....6..7...6.8..6.2...78....3.5..1...4....,781964352629385147534172896416827935892513764375496281963251478247638519158749623,23,6.4
565,.......2........43...854.7..8.6.....14....2.......5..64791......3..6....6..47.9..,964731825857926143321854679582647391146398257793215486479183562238569714615472938,24,6.7
566,..4...6..13...........41.2..45.8....82......9..752........9..16......74.7...1.2.8,274958631139267584568341927345689172826173459917524863482795316691832745753416298,25,6.6
567,.1.....487.....95...8...7.6.975.61.................562.5..37....6.2..4..4....9.2.,916375248724618953538942716297586134645123879183794562852437691369251487471869325,26,6.3
568,......8..1......6.3..75.4..9.12.5.4....1....5..7.64.8.6......584...7.396..3......,745621839129438567386759412961285743834197625257364981672943158418572396593816274,27,6.2
569,.6.923.7.7....5...2.....3.6..4.1...31...7.2...3...8...9.78...2................61.,568923174743165982291487356874612593159374268632598741917836425426751839385249617,24,6.5
570,8..5.3....2.....9..5..4.1........8...36..1....4.69..3..8..5...4..74..6......3..89,819563427624718593753249168971324856536871942248695731182956374397482615465137289,25,6.3
571,.8....5..4..95......7..2..8......3.1..8.96.54...3...6.5.2.3.....4....7....16.....,689173542423958176157462938764285391318796254295341867572834619846519723931627485,24,6.2
572,9..1...34..8..32......9...1.1...7....4.......8...1..23..57...492..........15.8...,926185734158473296734296851512937468643852917879614523385721649267349185491568372,24,6.6
573,.73.5.18.2.9...3.5....9....5...4......61...7....9.8....4...3...9..68..........8.1,473256189269871345185394726591742638826135974734968512648513297912687453357429861,24,6.1
574,.94..3......91....13....2...4.73.6....8....1....4..5..2.3..61...6.....4.....2....,894263751527918436136574289945731628378652914612489573253846197761395842489127365,23,8.0
575,......5.8...2.9...6...4.7....8..2...........372...5.4..5.9......6.4...19....7.3..,214367598375289461689541732438692157596714823721835946153928674867453219942176385,22,6.2
576,..8.67.3...324.6....9...1...7281.....8...45.....7..8....5.3..6.......2..2..4...1.,128967435753241689649583127472815396986324571531796842895132764314679258267458913,26,6.6
577,2....9415..............2.3.59.....6...28......6......1..6.8.3.4.4.5.......7...6..,283679415915438726674152938591724863432816597768395241126987354849563172357241689,22,6.3
578,.....85..56.9....2..4....9...531...8...4....6.......744.319........84...61.......,379268541561947832824531697745316928238479156196825374483192765957684213612753489,24,6.6
579,..5..1.343...8.1............9.5..........48..4.1.9.2....3.526...7.3...1.2..9.....,685271934347689125129435786798523461532164897461897253813752649976348512254916378,24,6.3
580,5...1.9..6....75.............29.........751....7....2..7...2..3..3....8.1..49....,538614972629837514741529368312968745864275139957341826475182693293756481186493257,21,6.2
581,.35........2.9.75..9..2.4.....3....5..9...1......6.3.22.641............8..7..5...,735641829642893751891527463124389675369752184578164392256418937913276548487935216,23,6.2
582,2.1.3...7......8...7..6.2...9...7...8.......63...4...2...5.9...68.....9........81,251938467436752819978164253194627538827395146365841972713589624682413795549276381,22,6.3
583,..94.........9..2.2..5...1.16......7.981..5.......6....7.....59....74...6.4..92..,819462735537891624246537918163925847798143562425786193372618459951274386684359271,24,6.2
584,..78...2......3.7.3...9.5..14.6..2...72....4......1....3..1...9..9.3.6....8.6....,957846321284153976361792584143675298672389145895421763736214859429538617518967432,24,6.7
585,2.8.4..195..87..6......2..8..6.3.5.......9...19.4......1.....458..2.....9.4...6..,238645719549871263671392458426138597387569124195427836712986345863254971954713682,26,6.1
586,.9..21..78..39..5..4..........8....2.3.94......1....6.......6...7...4.1.9...3....,596421837812397456743658291459816372637942185281573964125789643378264519964135728,22,6.5
587,63.7.....4....2.1..9..1.....4..9...5..9.8.2.4...4...8....3.......612..7.5.......2,631748529475932816892516347348291765159687234267453981724369158986125473513874692,24,6.1
588,....7.9....7...5..6..3.2..8..84...52...8..3......1....31...4..9.2..9..3...5.....4,251678943837941526649352718198437652472865391563219487316584279724196835985723164,24,6.3
589,........9.....3.1.2..64..8.75....4.8.1...5.....3.....15.8..12.6.9.......4..8.....,345187629986523714271649385759216438814735962623498571538971246192364857467852193,23,6.3
590,......3....2..56..5..3...1.84.....5...67..........3..1....8...9....247..6.......8,761492385392815674584376912843169257216758493975243861437681529158924736629537148,21,7.1
591,......59.8.......3.5.6..1.4.1639........2.....7...4..1......9..2.....7..39..75...,623418597841759623759632184416397852538126479972584361187263945265941738394875216,23,6.2
592,1....6.4.7...9.21.........9..4...8..8.59.1..4...38......1..3..6..9.....56..7.....,193526748756498213248137569314265897825971634967384152571843926489612375632759481,24,6.9
593,.....42.54...8.....7..3....9..1...8.........7..5..6.....6..9...8.2.....9....23.51,368914275459287163271635498947152386623498517185376924516749832832561749794823651,22,6.4
594,..65.........76.1..81.2.....3..9...8..........95...43.......3...6..3..9..472..65.,926514873453876219781923546634795128172348965895162437219657384568431792347289651,24,6.2
595,...94.7.1...7...5.....81.4..6...8....9..7...24.3..2...5......8..1..6....3.....1.5,638945721241736958957281346762158439195473862483692517529317684814569273376824195,24,6.4
596,..7.....1.58......6.197...2...48.29.......3.6...3.7..............5.46..8.6..1..5.,247635981958124763631978542376481295184592376529367814413859627795246138862713459,24,7.0
597,..7.1..8.........5.6...59.2.5......83....45..84..5.7..6..83.....13..6......1....7,597312684234698175168475932951763248372984516846251793629837451713546829485129367,25,6.1
598,...18..3..2.367..5.......7.4..5.6............7..9.41...8......9..1...2..594....1.,647185932129367485835492671412576893963218547758934126286741359371859264594623718,24,6.1
599,3.2.9...6...........6...71.6.1.5.2...7..82........96...9...5.7.1....4...4..2...5.,352791486719846523846523719631457298974682135528319647293165874185974362467238951,24,6.5
600,..8..75..6....3.9..2.4.9..8.3.6.4...8.......7..2.8......3...1..5.1.3..6.......87.,398167542654823791127459638735614289816392457942785316483976125571238964269541873,25,6.9
601,28..........29......61...7....8..51........979....4..3.3..2...1.5..8........419.8,285467139741293685396158274423879516518632497967514823834925761159786342672341958,24,6.8
602,...1....35.4.7..1...8.....5.2.4.........97.4.....1.....36...2........5...5...37..,672154893594378612318629475927436158185297346463815927736541289849762531251983764,21,6.9
603,..14....3.....7.9.......1.........3..2...96.8..7..4....5..9..6..8..26.5436...5...,971462583238517496645983127416258739523179648897634215754391862189726354362845971,24,6.4
604,..4...8..6...1.........4952...3..7.8.........9.15.8...73...1.45..54...8..6...5...,324957861659812473817634952546329718283176594971548326738291645195463287462785139,25,6.2
605,..7..3....516.4..73......2....8..9...1..9...3...4...5.1....9..2..43.6..1.3....7..,427183569951624387368975124542837916816592473793461258185749632274356891639218745,25,6.9
606,9..1.4..6.8.....5....7....3.2.3..68.4....8..5......9......17.3..31..6....94......,953124876187639452642785193529341687416978325378562914865417239731296548294853761,24,6.1
607,.4.2..5..1.2..7........6.1...3.5...6..74.3....5....8...7...1428..........2.6....9,749218563162537984835946217913852746287463195654179832576391428398724651421685379,24,6.5
608,....3.6.....5..8.1....74...13..9....69......37....8.6.26..........6...4.45..1.3..,529831674374562891816974532132796458698145723745328169263487915981653247457219386,24,6.1
609,..4...1...39..8..2......3....36.9.7.59.8.7...1...............4...1.25.8.4..78....,754392168639148752812576394243619875596837421187254936328961547971425683465783219,24,6.1
610,..94.........9..2.2..5...1.16......7.981..5.......6....7.....59....74...6.4..92..,819462735537891624246537918163925847798143562425786193372618459951274386684359271,24,6.2
611,.8.7....5612.........2...1.....5...37..69..2...6......9.8...4....31...7.4...8....,384716295612935784597248316129857643745693128836421957968572431253164879471389562,23,6.5
612,4.71......5....81...3.9....1...8675.64..5...3...3......7..3.9.6..........6...4..5,427168539956473812813592467132986754648257193795341628271835946584629371369714285,25,6.2
613,..3.......756.8....6..14...71..4.8.......27..6.......1...9..2..95...1..7......3..,193725648475698123862314975719543862538162794624879531341987256956231487287456319,23,6.9
614,....9.6..4....5...6.9...5..79.4...8..18.....3.............638.5..2..4..7...2.7.1.,851392674423675198679148532795431286218756943364829751147963825982514367536287419,24,6.1
615,....3..526..8..3.1..4..1......9.....5..3....8..1....6..7.....9.2.3.8.5.......9.8.,819734652657892341324651879782965134546317928931248765178523496293486517465179283,23,6.4
616,...68..........69....7..3.217....8.5..9.17....6.......75...9..42..87.....1.....3.,592683741347251698681794352173946825829517463465328179756139284234875916918462537,24,6.1
617,..6..4..7......4..1.95...6.....6.......1.5.3...29..7....3.2..4..7....35..9...8...,326814597785639421149572863438267915967185234512943786853721649271496358694358172,23,6.7
618,4........28.3...97.59...3...1...5..95...9...2...82.5.........639......4..4..61.2.,436789251281354697759612384612435879578196432394827516127548963965273148843961725,26,6.4
619,.....57....3...152....4..6..64.17.....2...........6.415...9...8..9.3....2..8....5,698125734473968152125743869864217593312459687957386241541692378789531426236874915,24,6.1
620,.1..8.....536.9...4....5.1.....2..63......59..8...6.21..8....3.1.4.......2.9....6,712384659853619247469275318941527863276138594385496721698751432134862975527943186,25,6.1
621,....6....8....4.....25..39..2...195.9...7..........23.7...9.64....7....3...3..5..,379862415851934726462517398623481957945273861187659234738195642594726183216348579,23,8.0
622,...3.1.....8....9.6.5.9...7......4..34.7....67.6...83....26.3.....9..78...4.8....,927341568418675293635892147892136475341758926756429831189267354563914782274583619,25,6.1
623,6..7.......93..6.1.......32......92.3...75......96..5..6......48.1..4......63....,632718495749352681185496732516843927398275146427961853263189574871524369954637218,23,6.5
624,.9..1........4..6...35....2..5.......2.8.9....6...71...8....6.5....7......2.6...9,694712538258943761173586942435621897721839456869457123387294615916375284542168379,21,6.5
625,58..............9...126..7.7....92.1..2..3......6........13.5.44..8......5.4...3.,586971342274358196391264875738549261612783459945612783869137524423895617157426938,23,6.3
626,8..3..9.4.14.67.........6.....5..1......3..45..24...6.7....9..3.9....72...3.8....,867352914914867352235194678489526137671938245352471869746219583598643721123785496,25,7.1
627,.46.........76...3.1..5.7...3....9....9..75.....89....89...5.......84.1....3....6,746238159925761483318459762132546978689127534574893621893615247267984315451372896,23,6.8
628,..5..1.343...8.1............9.5..........48..4.1.9.2....3.526...7.3...1.2..9.....,685271934347689125129435786798523461532164897461897253813752649976348512254916378,24,6.3
629,.....46.9..8.......9..1.73.1..49.2....3.......24.8..7....5....157.1.6.......4....,235874619718369452496215738157493286683752194924681375842537961579126843361948527,24,6.4
630,5...4.68.....8924....5.......94...7........3..6.1....8....2.....4....7..7.3.5..2.,597243681631789245428561397859436172172895436364172958986327514245918763713654829,23,6.2
631,.1.8.7..23.........4.95........7.6.1.51..9..3.....8.97.83..1..9..6...1.....2.5...,615837942398142765247956318839574621751629483462318597583461279926783154174295836,26,6.2
632,.1..8.7..5.7.....66..4..5.......98..386..........3...1.....4.95..27..6....9......,913586724547912386628473519174259863386147952295638471731864295452791638869325147,23,6.2
633,5..9.....89.7.26......6.....5.4..78..2.......3..89..456....813.........42...3....,563981472891742653742365918956423781428517396317896245674258139135679824289134567,25,6.1
634,...9.8....6....5.8....753..65.4.7..9..3.....4.......5..3.74..8.4.......6..8.269..,315968472267314598894275361652487139783591624941632857136749285429853716578126943,26,6.4
635,......9..29...154.4.8....7.8.9..5.....3.2.8..........33.4..67..7....9......1...65,571864932296731548438592176829345617153627894647918253314256789765489321982173465,25,6.1
636,.6.........4.3.7.21..7.8......65.4.......4..........979.2........3.4..2.......381,367425819854139762129768543791652438238974156546381297982513674613847925475296381,22,6.1
637,.......9.3.......1..6.974.28...6...7...5...1...5.74........6..8.49..2.......4..7.,478621395392458761516397482834169527927583614165274839253716948749832156681945273,23,6.2
638,....3.7..1...2.35...49.7....16..9...3...7...29....3..5..3.1..6.8......4.......2.3,629531784178624359534987126716259438345876912982143675293415867867392541451768293,25,6.7
639,...2.51.4.2..3...7..6.4....34....7.9.6.....8.....5.3.2.....2....8....9..13.78....,873265194421938657596147238345821769962374581718659342657492813284513976139786425,25,6.2
640,5..1....39......2...6.9....3.29..8...6.48.5..4...........2.4.3.....1...62....9.1.,527146983914835627836792154352967841169483572478521369691254738745318296283679415,24,6.2
641,9...4728.............1..3...2.7.6.4.1.3.5..7.7.......9.....9.5.8..421...4....8...,951347286634892715287165394529786143163954872748213569312679458895421637476538921,25,6.3
642,6...5.4..8.7.........637....9.7...6.5....6.1.....8....1...4.8...53.........3...92,639158427817924635245637981398715264572496318461283759126549873953872146784361592,23,6.1
643,..6..9...4.9.......3..2..4..53...1...6...8..7.......6.....36.1.....4.35..2...7...,216479835489653271537821946753264189164398527892715463948536712671942358325187694,22,6.1
644,..1.3..45..7.2.........5.3.....1......28.75.....56.9.2.9.......6..9..3....3.7.6..,861739245537124896429685137956412783312897564784563912298356471675941328143278659,24,6.4
645,.876.......9.8...22...7...939.4...1.......9...6.....388..3..........5..1.168....7,487692153659183472231574689398426715125738964764951238842317596973265841516849327,25,6.1
646,.6.8...3..4....1.553...1..........28.729.....3..4.........4......4..76..6.5..3.9.,261854739847392165539761284496175328172938546358426971713649852924587613685213497,24,6.1
647,....154.7..9.473.........6...4...2..712.....33.6....9....5..........1.....8....24,623915487589647312471238965894376251712859643356124798947582136235461879168793524,23,6.3
648,8...1.69.....7.8.....2......7......4.....571..39....5...2.6.1....67....994.......,827413695491576832563298471275631984684925713139847256752369148316784529948152367,23,6.3
649,.6.........4.3.7.21..7.8......65.4.......4..........979.2........3.4..2.......381,367425819854139762129768543791652438238974156546381297982513674613847925475296381,22,6.1
650,......61..4...9..8....13..2.7.1..8.38.......4.......2.....3......2...56..51.4....,923478615146529738587613492279164853865392174314857926698735241432981567751246389,22,6.5
651,.5..3...8...27.13....1.4.....9....5........2.4.....7..6.4...8....7.6...3.9.842...,152639478846275139973184265769428351538716924421593786614357892287961543395842617,24,6.1
652,..14....3.....7.9.......1.........3..2...96.8..7..4....5..9..6..8..26.5436...5...,971462583238517496645983127416258739523179648897634215754391862189726354362845971,24,6.4
653,..3..7......31.5......8..4..7.14.9...2....1..9....5..8..7.3.........6..1.4.2...59,493567812682314597715982643578143926324698175961725438157839264239456781846271359,24,6.7
654,...71......86..9.1.5.2.....43...6.1..2...3.9.8.....2..5......8...2.5......93..5.7,964715823278634951153298476435926718721843695896571234547169382382457169619382547,25,6.1
655,.3.764......28...9...............86.5....194..8......7.63....7.74.........16..2..,938764125417285639625913784394572861576831942182496357263159478749328516851647293,23,6.7
656,54...68.....1............346.....2.......1.8.27..9...546..5.9...8......7..34.....,541736892832149756796825134619584273354271689278693415467358921185962347923417568,23,7.6
657,...6..1...83.59.......4.....5.4...1...9.2...68.......3.327....47...36.5..9.......,425678139683159472971342865257463918319827546864591723132785694748936251596214387,24,6.2
658,1...85.....4...69...29......6.....21....6.....2.7..4...31..45..5.7..9..3......7..,196385274354217698872946135765498321413562987928731456231874569547629813689153742,24,6.3
659,7.....2..69...5.8..81..........8.46.9.7..2......3....1.59...8.........24...2.1...,734819256692745183581623749315987462947162538826354971259436817173598624468271395,23,6.5
660,..7.8..4..6....9.....23..7...35..7...5.....83..6...1.......95..5...2.....1..7..6.,127986345364157928895234671243518796951762483786493152632849517579621834418375269,23,6.4
661,......7...56.8.....9..2...3..7.....46...57...9.52..8...79.35.1...1....9......6..2,312649785456783129798521643127368954684957231935214867279835416561472398843196572,25,6.2
662,..4...8..6...1.........4952...3..7.8.........9.15.8...73...1.45..54...8..6...5...,324957861659812473817634952546329718283176594971548326738291645195463287462785139,25,6.2
663,3.6....4.........1.2...13.9...1.2.....7..5.2.....4.8..6.87..9....1..3.68.5.......,316598247894237651725461389583172496947685123162349875638754912471923568259816734,24,6.4
664,.3..94......6321....2.....5.9...1..2..73...........7...1..632..2..8.....7.3....8.,138594627574632198962187435395471862487326519621958743819763254256849371743215986,24,6.9
665,....2...6..5.8...9.2...35...6.4.2..7.4.3.............2..9...2.....1.8.7.1.4..7.9.,498521736635784129721963584863412957542379861917856342379645218256198473184237695,24,7.1
666,.3.....529..83..1.5.1..2..93.8........7.5..8....4........5..6..1...93..5.........,836149752972835416541762839318927564427356981659418327293571648184693275765284193,23,7.2
667,.7...1...8..3......6..251...8....79...4.7...13...9....7...5.....1...8..2......56.,275981634841367925963425187182543796694872351357196248736254819519638472428719563,23,6.5
668,...7..5....2.8........21.....951...26.4.9.7...5.8....9..81...4.76............9.7.,891734526432685917576921384389517462614392758257846139928173645763458291145269873,24,6.6
669,.5..2.1.......1426.....7....2..6.....8...92..4...7..3...3..6..8.487.....5...4...9,659423187837951426214687953321864795785319264496572831173296548948735612562148379,25,6.2
