id,puzzle,solution,clues,difficulty
323,..2.....4.1...67.....7.96....8.......4.2.19.7...4.8.1.3.4....6.....3.....6..9....,672315894419826753835749621128973546543261987796458312354187269981632475267594138,23,0.0
324,.1.7.......7.4.2.96.5.2.1...5...........8..67..2.3...5...9.4....7...36.4........2,219758436387641259645329178753496821491582367862137945126974583578213694934865712,24,0.0
325,......9.8.4...9.....71....3.32.8....78..16......9.2.....1..8.4.....7...6....2.3.5,153247968246839571897165423532784619789316254614952837361598742925473186478621395,24,0.0
326,1.....8.......35..34...1.9.........7.1...64..2.843.1..96.2...3.5.......2..1......,179652843682943571345781296456198327713526489298437165964215738537864912821379654,24,0.0
327,....2..6.3...4...9.9..8...5...8...2.1.7......2.8.3...4..4..7..1...6.2.7..5.......,485921367372546819691783245539874126147269583268135794824397651913652478756418932,23,0.0
328,.6..15..3.........5.1..6.4....84...9..26.9......3..6...1...8.3.9.......274..3..5.,867415293429783561531296748675841329382659417194327685216578934953164872748932156,25,0.0
329,.4.....3.3....81.7..15.7.9...4.6.7......4.82...2.....4......589..5..9......8.6...,748691235359428167621537498814962753973145826562783914136274589485319672297856341,25,0.0
330,5.4.........47...88..5....1...2......9....264....8..3.4...31......8...9.7....43..,524618973916473528873592641357246189198357264642189735469731852231865497785924316,23,0.0
331,.31.5.86.7...6......437......7...34.6....87..24..1..........5....2.9.6...1...3...,931254867725861493864379152187926345659438721243517986396782514472195638518643279,25,0.0
332,............8..6.4.2..71...7..62..9.8..4.......13....86...3..4..3.7..5...5...4.6.,389246715517893624426571839745628193893417256261359478678135942934762581152984367,24,0.0
333,.2...1.....3.697....4...........62.3...7329....8.4......2.....5.5..183...79...62.,625471839813569742794823561947186253561732984238945176382697415456218397179354628,26,0.0
334,.....264..2.5..1....1......2.867.....7....9......53..8..3.69..........8.6....4..2,739182645826547139451396827298671453375428961164953278583269714942715386617834592,23,0.0
335,...7.56....7......16..4.3..7..6.3..8..382.5......1..4...91...2..5.2..1..6........,432785691597361482168942375745693218913824567286517943379156824854279136621438759,25,0.0
336,.....9..........36.14.63.756....7.8...384......8...2..1...8.5.4..7...1...56......,365479812792158436814263975641527389923841657578936241139782564487695123256314798,25,0.0
337,5......2..7....6.....41...3.......8.9..386.....65.2.4...3...27...2.....4..5.9....,519638427374925618628417593257149386941386752836572149493861275182753964765294831,23,0.0
338,..7..2..........95.3...8.1....37..8.2.49.....7...2.....2965.....6....4..4.....6..,857192346142763895936548712695371284214986537783425961329654178561837429478219653,23,0.0
339,...81.5..4...5...75...4613...8...34..2...3..5...6...12.9...............6.1...572.,632817594481359267579246138768521349124983675953674812395762481247138956816495723,26,0.0
340,5.7.......924...1......8...3.9.6.1........2.7....796.5.1.6.........85....3.1..5..,587916423692453718143728956379562184856341297421879635215637849964285371738194562,24,0.0
341,.5.82.9.......126.67.......8.7...4.3..9..4...1..3...7......23.........84.6..9....,451826937983741265672953148827615493539274816146389572718462359295137684364598721,24,0.0
342,........253...69...1.3.8.....8.6.....7.43.8....5....9..6...1..7..48.7....2......4,986574312537216948412398576398765421271439865645182793863941257154827639729653184,24,0.0
343,.4.......67.....5.....5..3.....829...2.7....68..1....7...43.......6...2..95.1....,548371692673924851912856734764582913321749586859163247286435179137698425495217368,22,0.0
344,.......1.4.8....96........829..4.....6..1...7.....39...1.9....3..4..628.....51...,625897314438125796179364528297648135563219847841573962716982453954736281382451679,23,0.0
345,...3.....6..974....9.....2..372........7964..9....5......4..7.2.82..76..3..8....5,841352967623974851795681324137248596258796413964135278519463782482517639376829145,26,0.0
346,53....92....4.9......6......4........1.3...86.9..87...1.37....5.........7...18.42,536871924821459763974623158348165279217394586695287431183742695452936817769518342,24,0.0
347,....8...9.14....8..536....7.784...1.......76......1...73...9...2...17..6...8.....,627185349914732685853694127578463912391528764462971538736249851285317496149856273,24,0.0
348,.8.7.5.....638........2.9...9......78.....61...51...4.....3.59...36.48.....5....4,189765423246389751537421968491256387872943615365178249714832596953614872628597134,25,0.0
349,..4...52...8....941....73...4.3......1.....7.8.9..6.....57..84.....65..22...1...6,964138527378652194152947368746391285513284679829576413635729841491865732287413956,26,0.0
350,..3..4..14..2...97...3..8..7.8..5.....9..3......82........7...6...51..24..5...7..,273984651486251397591367842728195463169743285354826179812479536637518924945632718,24,0.0
351,..7..2..4......69.....75.....6..47.....9.....4...6.2.87...2......8..9.561...8....,637192584521843697984675321816254739372918465495367218769521843248739156153486972,23,0.0
352,.8...7.....5.4..9832..6..1.45......9...6.9.72......8..7....2.3.84.............1..,981527643675143298324968715457281369138659472269374851716892534843715926592436187,24,0.0
353,.3.4.7..........3.7.9.5....5..8.....6..2..71...4.76..9......2......9..8...2.48..1,136427958245981637789653142527819463698234715314576829873165294451792386962348571,24,0.0
354,....3..6...8.1..949..........4.....5..72..1.......36..5....28.....64......65.1..7,471935268258716394963824751324167985687259143195483672549372816712648539836591427,23,0.0
355,1..3.7...........4....2.96.84.7..3.63...8.7......4....91...4.57..5...28......9...,194367528623598174587421963842715396361982745759643812918234657435176289276859431,25,0.0
356,.86.9...3.9...7..81..........8....4....43.6..3...2....7.2..1...9..5..4.1.........,286194753495367128137258964628715349571439682349826517752941836963582471814673295,22,0.0
357,.........832..7.5.7.5....9.....1...7.16.3.52..4.6.5............4..2.6....5...8.1.,194563872832497156765821493583912647916734528247685931328149765471256389659378214,24,0.0
358,.9...7...6....95..2.5...8..8...........9.813...1..62.7.3..1..5...83......2.6.....,394857621687129543215463879863271495572948136941536287436712958158394762729685314,24,0.0
359,.4..5.81...2..94..7........3.76....82.............7.6.....9...1...36.5..95.48.2..,649253817512879436738146925397624158261538794485917362823795641174362589956481273,25,0.0
360,4...6.....38..4..2..2.835..3...4...8.697.........2...9...9..7...........27....4..,451267983738594612692183547325649178869731254147825369584912736913476825276358491,23,0.0
361,.4....1.66...2...3.....9.2...13.....2.4.9..6...947.....3....8..7...1...2....68...,942735186687124593513689427861352974274891365359476218136247859798513642425968731,24,0.0
362,.9.73.4.....1.5...3.....19..1.38.6..8....6..57...1...8..2..............7.3.6..8.1,198732456426195783357468192215389674843276915769514238572841369681923547934657821,25,0.0
363,.8..4......1..6..9..2.3.7.....37....9.6....2.3....58............4325...1..5...9..,689547132731826549452931768518372496976184325324695817197468253843259671265713984,23,0.0
364,9....6...7.1.......3...5847...3....6..2....7.19.7....58...93........74........1..,948276531751834629236915847587349216362581974194762385815493762623157498479628153,23,0.0
365,72.6..81....2...........4.6.....92..2.1....5..4...3..8....12.8.6..93....9....7..5,724695813386241597195378426867459231231786954549123768473512689658934172912867345,25,0.0
366,...4.7.6..........2.....5.361.7...5...8........29..146.......1.853....9.....5687.,385427961196538427274619583619743258548261739732985146467892315853174692921356874,25,0.0
367,.36...42.7.......1.129......531.......9..67.........1.....2..4....451.6.5.1.6...3,836517429795642831412983576253174698189236754674895312967328145328451967541769283,26,0.0
368,...6.3.5....5...3..8.1..26...1....7...2...8...47..93........4..9...12...2..9....5,729643158416528937583197264891234576352761849647859321168375492975412683234986715,24,0.0
369,....8...7.5.2..4.9.1275......1..287...46..9.3.6.......9.3.....2....3.......5.....,396184257857263419412759638531492876784615923269378145973841562125936784648527391,24,0.0
370,.3...5.....1...75..4..98...79.........51.26........8......39......8.7.....6....49,638715924921463758547298136792386415485172693163954872214639587359847261876521349,22,0.0
371,6.....4.8....4..1...38.5.76..81....9.32......7..5.....1..4.2..............5613...,659271438827346915413895276568134729932768541741529683196482357384957162275613894,24,0.0
372,..21...5.8...........259.........62.1...9...4......7.92.3..19....7.8.46...5.742..,792148356854637192361259847479815623126793584538426719243561978917382465685974231,26,0.0
373,.9.1..5....3....2.....2..3.76...8......2...754.2........7..31.8..4.169.....5.....,296137584843695721175824639761458293938261475452379816527943168384716952619582347,24,0.0
374,.....5..4..3.....715......9....8.2...296...4...1...8.5.8..7.9....5..4..6...9.1...,298765134463219587157348629546187293829653741731492865384576912915824376672931458,24,0.0
375,......9.7.....5...1.3.678...7..9.....84..............4..7...1....1..472.5..2...46,852143967769825431143967852375492618284716593916358274427639185631584729598271346,23,0.0
376,6.....4.1..9.....6.7.4.....28...7.6.....38......9.4..........5932...5....6.82....,638579421549312786172486593283157964496238175751964832817643259324795618965821347,23,0.0
377,....62..7.......4.426..58.....5...2.9...38..651....9.........8.3.9.8.......71....,891462357753891642426375891637549128942138576518627934174956283369284715285713469,24,0.0
378,3......7.854...6.....24........1...34.6....8.....7..69...5...34....2....219......,392186475854739621761245398925618743476953182138472569687591234543827916219364857,23,0.0
379,....3.4....2..8319....9...27......483..5..7..4.......1..921..5......3...8...6...7,968132475572648319134795682796321548321584796485976231649217853217853964853469127,25,0.0
380,....6...859...2....21....4..836......1..2.........1.7.........9..8....642.7.8....,374165928596842317821973645783654192619728453452391876145236789938517264267489531,22,0.0
381,.6..4...213..2.........3..4.28.6..9......18..9........7..1......5.834..1.....5.4.,867549312134728965295613784528467193473951826916382457742196538659834271381275649,24,0.0
382,......7.348..7.9...3..5......351..8...5..7...8...6...4.....12.8.1..9.....9...3...,569128743482376915137459862923514687645837129871962354356741298718295436294683571,24,0.0
383,...193.6.....2...81....7.2.3.1.8..52.6.....8..2.4....3....5.3.62.6....1.....1....,482193567697524138153867924341986752769235481825471693918752346276349815534618279,26,0.0
384,.9285...1..3.........7.1..5..6..........1.2391..3.7....845.6.......3.6....9......,792853461513469728468721395936284157847615239125397846384576912251938674679142583,24,0.0
385,...2...38........9.8.164...96....5...12....7....9....3..76......4...7.6.2...3.4..,654279138721385649389164725963728514812453976475916283537642891148597362296831457,24,0.0
386,2.............56.7.1..97.5.....2..8.3.5........9..1..4......9...827..5..6..1..8..,257618439938245617416397258741926385325874196869531724573482961182769543694153872,23,0.0
387,3...6......2.3...7......8.4.9..1.68....9..4....8.....5.8...61...16..4.....3..2...,349867251852431967761529834497215683635978412128643795284356179516794328973182546,23,0.0
388,1..3......6.1.2.......7.53....5..9.3472..9.....5.....2981.....6...6.........48...,147395268563182794829476531618524973472839615395761482981257346754613829236948157,24,0.0
389,.4.5..71.8.....3....6..9....68.....225...3..9..3.9.......7..........12.7...3..16.,349528716825617394716439825968174532251863479473295681182756943634981257597342168,24,0.0
390,..6...9........7....4..5....1.4.98.77...1...6...28....36.9...5...86..2.....8...9.,536728941921346785874195362215469837789513426643287519362974158498651273157832694,24,0.0
391,..6.8.5...2.74.8..5.8..3..2.6......43..96....2......75..917.....1...4......3.....,176289543923745816548613792867521934354967281291438675639172458712854369485396127,25,0.0
392,6.85....35...3..9.........64.....2.8.....94....186..7.....2.7..95..........6....2,698547123524136897713982546479351268865279431231864975386425719952713684147698352,23,0.0
393,.5.3..2.941..9.5......5.6...4......17....5....85.3.7...3.....748.2..41.........2.,658347219417692583329851647246789351793125468185436792531268974862974135974513826,26,0.0
394,....28..9.......6.42.5..17.5...3...6.4.8.2..5..........19..64..2....1.......9...2,176428539958173264423569178581934726647812395392657841719286453265341987834795612,24,0.0
395,8.9.7..1......8......26.7...1..8......2.....7...6..423.......4...6..5...9.17.36..,829374516167958234354261798713482965642539187598617423275896341436125879981743652,24,0.0
396,..3.2...4..5..7..924..513.76......45.7........5..74...4...12.9.3.78..1...........,713928654865437219249651387632189745974563821158274936486712593397845162521396478,27,0.0
397,...9..4...9..2....8..7...3...3........954.26.4..1......87.9...5..5.1.....6...8.1.,576931482391824657842765931653289174719543268428176593187692345935417826264358719,24,0.0
398,9.5....8.......21..3......42.6...74....37.........5..13.7.4...9..1....5...8.....2,975214386864793215132658974256189743419376528783425691327541869691832457548967132,23,0.0
399,4.6.....85.39.........7.6.....28...4.8...5.....1....9.6.....93...51......2.......,496521378573968412812473659357289164984615723261347895648752931735194286129836547,21,0.0
400,72............6.....1.3.2..6....1.58.9.5..174.7...8.......9..42......9.6.8......1,724159863953286417861734295642971358398562174175348629516893742237415986489627531,24,0.0
401,...6..4..6..3.9...78....2.9..4...8...2.5.674..9............71.....9.5..346.......,951628437642379518783451269574132896328596741196784325839267154217945683465813972,24,0.0
402,8..5..6.2..4...9..7..6.4....9....564.3.......6.8....1..46..3.8.....57......4....5,813579642264381957759624138192738564435162879678945213546293781321857496987416325,25,0.0
403,4......5..52....3..8..9.......1..4...183.7...37..6..2.......54786.........9.....1,431276859952814736786593214695128473218347965374965128123689547867451392549732681,24,0.0
404,..8.4..2.5.763.....3..1.6...6.....7......7..87.3.....9...8.1......3..4..18...2...,618745923527639814439218657864923175291567348753184269346871592972356481185492736,24,0.0
405,...2...579.2......67..4.....5....34...98....57.3..2.6.......4....84....6.1....83.,184293657932756184675148293851967342269834715743512968526389471398471526417625839,25,0.0
406,....56..........47...8....1..5.9..6.27.1....3.6.5.....5....97.2.2...4.9.....3....,712456389638921547459873621185397264274168953963542178541689732326714895897235416,23,0.0
407,8....9..6.5......4...6.2.9..6.78...9.7..3.1...8......7...24.8....5...........52.1,832479516956813724417652398263781459574936182189524637391247865725168943648395271,24,0.0
408,.18.....9.....7.1.2......34..2...3.565..3......94..........95..43..1..289........,718324659543967812296581734182796345654138297379452186861249573437615928925873461,24,0.0
409,..........4.71..........69241.5........6....86....94.5...9...8...7...2..96.3.21..,856293741249716853731854692413528967592647318678139425324971586187465239965382174,24,0.0
410,....9.....9.5....2..73..1.4..........7..89.6..2.4..3..85..2..46........16......59,216894573394517682587362194468135927173289465925476318851923746749658231632741859,24,0.0
411,7.......8..6...9...9.78...3.43......5...2......18..2.6....12.5......962........3.,715293468386541972492786513243967185568124397971835246637412859854379621129658734,23,0.0
412,2......9..632....5.9.16.4.7.5....91....5.9..63....7...........28..........24..7..,214875693763294185598163427657342918421589376389617254175936842846721539932458761,24,0.0
413,3.9.4..7...2.573..5.6..2.48..51..76........3..1..96.......6.9............2...5.8.,389641572142857396576932148435128769698574231217396854851463927763289415924715683,26,0.0
414,43.........2..594...53..7.......6.....8154....6.7.98..........878.....3....6..4.2,431967285672815943895342716917286354328154697564739821249573168786421539153698472,25,0.0
415,5......4..24........7.9.8....5.4.....896.7.2......5..6...5..7..........1.1...4.32,593186247824753169167492853675249318389617425241835976936521784452378691718964532,23,0.0
416,..5.712..38.....5.....5...8.1....3....3.6.749...4.....64..32.....2..463...1......,495871263386249157127356498914725386253168749768493512649532871872914635531687924,26,0.0
417,9.....4...1.8......849.....13.........8.57..6..6.8.1..5.....9.......6.4...7..5.63,972563418615874239384921657139642785248157396756389124561438972823796541497215863,24,0.0
418,.....3..8.24.1......5.2.9..........2.6.1....78.....15.......3.6..97...4....45.8..,196543728724819563385627914531974682962185437847362159458291376619738245273456891,23,0.0
419,.48...9.7....1........9..54..64.....5.98...1..7.3..........57.8.97.4.3...........,148563927952714836763298154386421579529876413471359682214635798897142365635987241,23,0.0
420,68..3...71..9........7.8...7.58....1...512.9.........28972...........5.8.1.3.6...,682135947173924685459768123725849361368512794941673852897251436236497518514386279,26,0.0
421,....7.8.364.......38...95..9..2..1..41.5.6.7....7.......9.....2.....59.8....6...1,295674813641358297387129546976243185412586379538791624169837452723415968854962731,25,0.0
422,8....1..4.5......6.7..6..5....2.5....4..3.5177...8....39.42.6........79..6......3,826591374953748126174362859619275438248936517735184962391427685482653791567819243,26,0.0
423,.8.......7...3.1..2..1...68.6..7........84.95......71...8.....23....25...1...8..3,681429357745836129293157468569271834137684295824395716958713642376942581412568973,24,0.0
424,53..7.6........2...42.39.5..1..........6.4.2...5...38.....4.....51.....9.7.1....3,538271694197465238642839157916382475783654921425917386869543712351726849274198563,24,0.0
425,28...9..7.....82.5....1.9...........8....3.....714..8...6.........3.5.94.15..2...,281659437649738215573214968132587649864923751957146382496871523728365194315492876,23,0.0
426,..1..9.252.3..51.6......8....9.5.......1.6.32......6.....38..4..4....3...92......,861739425273845196954261873629453718485176932137928654516387249748592361392614587,24,0.0
427,....8..3.1..4...52...1.94....1..8...5.3.........7....1.4...36......5...7..9.4....,624587139197436852835129476971368524563214798482795361248973615316852947759641283,22,0.0
428,.3..415.....8....35.8..7.2.......46.2...5.9..4...7.....1..8...76.....1.....9.....,736241589192865743548397621873129465261453978459678312914586237685732194327914856,23,0.0
429,5.39....4....6............8.4....82..3.....1...6.21.75.9.1.3.....4..93.1.7..5.6..,523918764819467532467235198145796823732584916986321475698143257254679381371852649,26,0.0
430,...7.........68...9......82.4.85.....6.417..........95..1..2..74..5..6...5...69..,824795361315268749976134582243859176569417238187623495631942857498571623752386914,24,0.0
431,....2..5..3.9.......1..6....8.6.1..33..4..1...96...7....2....78..5..2..........64,649123857738945612251786439584671923327459186196238745962314578475862391813597264,23,0.0
432,.....8.3....4.....7.2....6......6.....48..3.78.5.2....2.....58..9....6....715....,416578932938462715752913864329746158164895327875321496241637589593284671687159243,22,0.0
433,...9.....1......58.628.....53..2..9....7...4.8.7......2..1..6..743..8..5...43....,485972163179346258362815479534621897926783541817594326298157634743268915651439782,25,0.0
434,....4.....7.52.1..3.67...9....9...5.......4...43...9..7...6....6.8..25....281....,821649735479523168356781294187934652965278413243156987714365829638492571592817346,24,0.0
435,......4...64..91.88...135.....5....9..7..........61.2..1.2.6.5.47.............3.1,731658492564729138892413567623547819187392645945861723318276954479135286256984371,24,0.0
436,.82....7.6...............18.5...7..98.49........2......6.....3...9.31..227.59.1..,482159673617382594935476218351867429824915367796243851168724935549631782273598146,24,0.0
437,.2.7.8..9.7.6.......3.1.8...87..1.........1.82.53..........53764....2.......3....,124758639578693241963214857687421593349567128215389764892145376436872915751936482,24,0.0
438,2...98.1...5..2..8.7...4.6...3..71...518..3....73..4...6.....2.........5....59...,236798514945162738178534269823947156451826397697315482569471823712683945384259671,25,0.0
439,..3..24...845....7.6...3....1.3.9..4.....49.62.........5..2..1.......5..8..69....,173982465984561237562743198615379824738214956249856371357428619496137582821695743,24,0.0
440,....6...97.....2.....7...1..4...6...593.........4.1...6.8.....1...54..6.4....75.2,381264759765189234924735618142356897593872146876491325658923471217548963439617582,23,0.0
441,..76...8..95....41....195......31..7....6......25...3..7..58..48...9...5..17..2..,147625983295387641368419572456931827713862459982574136679258314824193765531746298,27,0.0
442,.6....4....2.37.1..1..2.6.98....6.9...5.4............1...1.5......47....6....92.5,768951423942637518513824679827516394195743862436298751284165937359472186671389245,24,0.0
443,..42...9.5.......3...68.1....7..28....3..9....1.....4..92..1...16....52....7.....,634215798581497263279683154457362819823149675916578342792851436168934527345726981,23,0.0
444,.....51....98...63..69.1..4......28..........42....7.1.5...4...2..7....6.73.9....,842365197719842563536971824967413285381527649425689731658134972294758316173296458,24,0.0
445,8....7.2.7......59....9...1.3.7841..58....6...........16..7...3...9....4.9.5132..,819357426726841359354296871632784195587139642941625738165472983273968514498513267,27,0.0
446,..25.4..7...23.........84....3.1..6......39.84..........6.9.......7.5..67..4....2,192564387847239651635178429973812564521643978468957213286391745314725896759486132,23,0.0
447,.93.4....47.6.8...........8..8..2.415......7.....6..837....5.6..5....3..2.......7,893541726472638195615279438368752941549183672127964583784315269956827314231496857,24,0.0
448,.6.29..5.3..4.62..2.5...3...5...8.3......4..81......9...1.75........9.6...6....2.,764293851318456279295187346459718632672934518183562794921675483847329165536841927,25,0.0
449,.......1.7..3....8.2.84.9.....4..3.......8.2...3.7...95....94..4..1..2...7.....61,834596712795312648126847935981425376657938124243671859512769483468153297379284561,24,0.0
450,341...........5..6.5...19..5.....8...8.2......9.8.45.223.....194...6.2...1...8..7,341692785829735146657481923562913874784256391193874562238547619475169238916328457,27,0.0
451,.1..5.........31.8...2.7..58......73.5...8....4.726.....9...75..7...4..95.......2,316859427725643198498217635861495273257138946943726581189362754672584319534971862,25,0.0
452,.8.7...9.4.16......65..9.....9...8..1...9.3......317......6.98..4..28..7...1....5,283715496491682573765349218639457821172896354854231769317564982546928137928173645,26,0.0
453,2.6.....7.4....6...1......94........6.2..4.58...936....3..7..468....1..3.2...9...,256193487349587612718642539473825961692714358581936724935278146867451293124369875,25,0.0
454,2..3.........27..6....8...9.6...18.4.349...17...7......29..5...8..............3.8,216349785498527136753186429967231854534968217182754963329875641841693572675412398,23,0.0
455,84..61.9......3..819.7....64.5...3........21..3..1...9....9..........984.6.8.....,842561793576943128193728456415289367689437215237615849358194672721356984964872531,25,0.0
456,2....9.......4.....74.2.5.8........3...27.689.16.3.....5.....1..47...9.6...56.4..,268159374593748261174326598729685143435271689816934725652493817347812956981567432,26,0.0
457,..9...4...6..18.2...2.....3..........3...9.5....7.4216...4...9..24..78..8........,319275468467318925582946173746152389231869754958734216175483692624597831893621547,23,0.0
458,.9.....6...3..27......7.81.2....6....1....35.5......941....7....29.54.....51.....,791483562853612749462975813234596187917248356586731294148367925329854671675129438,24,0.0
459,.......6..4...5.......32.85...923....8....721.....8.....6....749....61..7.....2..,815497362243685917697132485571923648389564721462718539136259874924876153758341296,23,0.0
460,.47.8.......9..47.9..1...2.5.3..9..6...7.....1.9.........4235..........8..459.2..,247385619831962475965174823573249186486751392129836754798423561352617948614598237,25,0.0
461,..3....8..8...2....2.7.69.56....1.......69.4.51....6........8.......5197...3...2.,963154782785932416421786935694271358837569241512843679259417863348625197176398524,24,0.0
462,....6.94..74.8.65.92...4......15986..8...........3..1...7.....1.6.2......1.....9.,851362947374981652926574138742159863183426579695837214537698421469213785218745396,25,0.0
463,327..........9.......32...7.39..5....5....71.1...6.8..51...8.29......3.66.2......,327456981461897532985321647839715264256984713174263895513678429798142356642539178,25,0.0
464,..1..2..9...4.5....9.....6....8.....6.5.3...4.4......12.7...9.5..97...1...65..87.,371682459862495137594317268913874526625931784748256391287163945459728613136549872,25,0.0
465,8.....5.1...48.....3.2...78..1..6....7..45.1..84..7....6....4...4......6..97..2..,892673541157489623436251978921836754673945812584127369265318497748592136319764285,25,0.0
466,......96....95.4..6.8....53.6..9.7....3.......258..........3......1..6...527...84,547328961231956478698417253864591732913672845725834196476283519389145627152769384,24,0.0
467,...3.........5..4.76.8.49..3..185.........3.5.9.....87475.......1..3........69...,954371862182956743763824951327185496846792315591643287475218639619437528238569174,24,0.0
468,.8.9..5.724...59......4.......6..8..1..5....2.95.2..........4..7.1.....53...6....,683912547247835916519746238432679851176584392895321764968157423721493685354268179,23,0.0
469,7...........87..63...3..2.72...9.7.1.......4..83.....68..7...5...9..1..4.1.486...,735962418921874563468315297254698731697123845183547926846739152379251684512486379,26,0.0
470,..6..9..2.2..7.4....1.6..8....3.49.....91...8....58.1.76.13.2....4...........7..1,876549132325871496941263587187324965453916728692758314768135249514692873239487651,26,0.0
471,.......67..2.4.......2......4.1.5.9.89......43.....7.1...8..63...9.31....5.9.....,438519267972346815516278943247185396891763524365492781124857639789631452653924178,23,0.0
472,..48...57.......1...51....6..2..7..3.9......1.8.....74...2..3.58...15...6....3...,164832957938756412275149836412587693597364281386921574741298365823615749659473128,24,0.0
473,32.......4..7.8.9...1.3............7.52.4.3.....197.8........4..9...4.2...4...8.1,327419658465728193981635274819253467752846319643197582238571946196384725574962831,24,0.0
474,.3......7...9....59..6..8....82........43.7.2.9..1.......12..561.7..62.32........,631582497824971635975643821748265319516439782392718564483127956157896243269354178,25,0.0
475,5..87....6.73...1...31.2..........452...38....4.....9...6..5....8..47...1..2.....,514879623627354819893162457368791245259438176741526398436915782982647531175283964,24,0.0
476,91...8.4...6..9..37...1.8.....8.3...2....193.48.6.2...5......9....4....7..8......,912368745846759213735214869159873426267541938483692571574186392391425687628937154,25,0.0
477,..4.2...9.57...4.16.84..2..7...3.1....1.8...4.......7..2..4879.........61.....5..,314827659257963481698451237745239168961785324832614975526148793473592816189376542,26,0.0
478,....3..58...516...6.2.4....3....8.........82.74...2.3.......3.98.....1...671.....,174239658983516472652847913321458796596371824748962531215784369839625147467193285,24,0.0
479,6...4.9...7...9.4....1..5.7.19.....846.........5.3.......7.6..2....8..355..2...8.,658347921172569843394128567219674358463815279785932614831756492926481735547293186,25,0.0
480,.547.3.....9....3..789....17.6.........3...29......8...4..6.5.......7......4.26.3,654713298129684735378925461716298354485376129932541876243169587561837942897452613,24,0.0
481,.18....4.3..5...........7..6.....1.3.4.839..7...2.....2.6....1...54......37.21..5,718392546364578921952164738629745183541839267873216459286957314195483672437621895,25,0.0
482,4...5...8.1...7....5.32......9.4..1.8..........31..2...8...45.6...21.47........3.,432651798916487352758329164579842613821763945643195287187934526365218479294576831,24,0.0
483,7..4..9...14.........5.3.......3.6..9....2.7.6...175...9......4......1.6...7..8.5,732461958514298367869573241257834619981652473643917582395186724478325196126749835,23,0.0
484,..7.8..3..384...7.9..71......4.......856..7.1.....168......5..46.9.7......2...3..,417586239538492176926713458164857923285639741793241685371925864649378512852164397,26,0.0
485,78.9...1...28.43.7.....2.....1........6.289.......68...3.2.7..5.1.....7.9.8....3.,783965214562814397149372568821439756356728941497156823634297185215683479978541632,26,0.0
486,....7.19..7...926............6....7..2..6......8..2.548...1.9..1..594...4....8...,284376195571849263639251487946185372325467819718932654852713946163594728497628531,24,0.0
487,...8..97.........1....7..5617...2......6815...3.....9..51..8......2..6..9.8.....3,513826974764953821289174356175392468492681537836547192651738249347219685928465713,24,0.0
488,..5.7.....1..5.8......962...8.1....9.....7....9....5.3..63...7.15........4..89...,265871394914253867378496251682135749531947682497628513826314975159762438743589126,23,0.0
489,...7...83.7.4..15....2..96.16...8......6...3...5..3..97........9........4..3.1..6,529716483678439152314285967163928745297654831845173629751862394936547218482391576,24,0.0
490,..15.4...89.3......42....5..63....7.....41..2......1.......67......1.9.49...8...5,371564829895372641642198357163259478789641532524837196458926713236715984917483265,24,0.0
491,..28.........925......6..97...6.7.3.8..9...1....3..4.25.8......79...4.....4...9.8,952871643367492581481563297215647839843925716679318452528739164796184325134256978,25,0.0
492,6....9...7.2..49......6.8.35..8.6.1..2...3496............7....2.3.....5.4.7......,613289574782354961945167823594826317128573496376491285869735142231648759457912638,24,0.0
493,.8.14....7....5469......3.......7....2..18..5.5....82....2...1....4..7....8...5.3,683149257712835469945762381896527134324618975157394826479253618531486792268971543,24,0.0
494,2..37.591..78...2.............5........1..6..719......94..5....8.....736..3...4..,268374591597861324431925867682547913354192678719638245946753182825419736173286459,24,0.0
495,2.....3.......4.2.....9..8562..5.7.....3......5..1.9.2.36....9.....36...1....9.7.,284175369395864127761293485623958741917342856458617932836721594579436218142589673,24,0.0
496,3.7..652.........1..2...83.....87...8...9...4...12.....352........7.3...96.......,317846529689532741452971836124687953876395214593124687735219468248763195961458372,23,0.0
497,1..6.........3....74.9...81......9...8.....24.65..9...9....2.....7.....6...1.32..,132687459598431672746925381471258963389716524265349817913862745827594136654173298,22,0.0
498,.2....4.....15..6.3...76..........92.......53.....36...6.3.8..7.52..4.....96....4,126839475974152368385476219613547892248961753597283641461398527852714936739625184,24,0.0
499,...4....97......5.5....98..1...68..7........8..8.....28.93.1.4....9.6...45..7.3..,381425679792683154564719823145268937927134568638597412879351246213946785456872391,25,0.0
500,....36.8..35.97.........2.........2.12...8...8.....7.4........7..815.94.9..3...1.,741236589235897461689415273594763128127948635863521794412689357378152946956374812,24,0.0
501,..9...86....52......7.841...4...1..93.2.......1........6....5.29...3.....251...3.,259713864481526973637984125546371289392658741718492356163847592974235618825169437,24,0.0
502,..4...8.9...9..7..2.......1..87..2.4.7.8.3.......5.1.....48.9...5.......6.2..9..8,734165829185942763296378541568791234471823695923654187317486952859237416642519378,24,0.0
503,.7...2..938......75.6...3.....7.3.8.....4.........8425...2...9..6...1.3.....871.4,174352869382169547596874312459723681218546973637918425841235796765491238923687154,26,0.0
504,6.3.....9..7..4....4..51..8...57.8..3............69..7.5.....9...971...6.....34..,613827549587934621942651378196572834375148962824369157251486793439715286768293415,24,0.0
505,.....829..1.4.......4659..1......52.5..9.67..9..34..8...2...6..4....1....7.......,765138294819472365234659871643817529581926743927345186392584617458761932176293458,25,0.0
