id,puzzle,solution,clues,difficulty
388,438.....55.1..6.......3.....6..127....7...8.1...6.53........91.....6..7.9.2...5..,438721695521986437796534128364812759257493861189675342673258914845169273912347586,25,1.2
389,1..4......5.....9..94.3.2........1....7821.....8.4...5.817....23..........26..4.8,126479853853162794794538216249356187537821649618947325481793562365284971972615438,25,1.0
390,...........9.3...4..3...17692...1.4.8..4............18.3219..5....8....358...4...,748612539169537284253948176926781345815463792374259618432196857691875423587324961,25,1.5
391,...63..42..92...137.....8..6...8.5...51............27.98..2...6.....4...2........,518637942469258713732149865627483591851972634394516278983721456175864329246395187,23,1.9
392,4...8.....8...315......1.49....36..52.79..3....67..4......6.5.....3.....1....9..8,491587263682493157573621849914836725257914386836752491329168574768345912145279638,25,1.1
393,....4...89......17..1......4.......96...9..82...5.6...7.63.....84...79.32..8....1,567143298984265317321978456458732169673491582192586734716329845845617923239854671,25,1.9
394,.....14...5..8....9....783....2....3....96....3....74.4.61..5.........2.8.9..5...,783921456254683971961457832598274163147396285632518749476132598315849627829765314,23,1.9
395,.....9....1....8.3.6..8.7.........127...156....5..4......3.........6.94.5...2....,852739461917456823364182759496873512783215694125694378679341285231568947548927136,21,1.0
396,2.9.5.........3...4..7..91...7..96.....8..3.5..253.4.9..647...2.24...1...........,239154768718693254465728913357249681941867325682531479196475832524386197873912546,26,1.1
397,.7......25....4....385.1........38..2...8.7.3....12.....1.......5.9...4.4.7...5..,174896352562374198938521476619753824245689713783412965391245687856937241427168539,23,1.0
398,....257.3.4.8.6.........8..2..7.....19...8.2.5.493......5.........2...4..1..7...9,981425763743816952652397814238751496197648325564932178425189637879263541316574289,24,1.8
399,7....1....2.7.4.....36.....6....3.9..1..4.8.5.8...92..4.......3..8..6.47......1.8,764321589825794316193685472642853791319247865587169234451978623238516947976432158,25,1.3
400,..97.21.4.....9.5.4.......9......3..175......8..6..2...4..5.....92.6......1.7...6,569782134283149657417536829926817345175324968834695271648953712792461583351278496,24,1.2
401,....9.6.53.........41.7.....8..1..7..9.....82...5....3....5...76.8...2..41...2..6,872391645365428791941675328586213974193764582724589163239856417658147239417932856,24,1.0
402,7....9......16.87........61.1..3....5.9.28.....6...72......2.......5..122.7..45..,761849253923165874458273961812736495579428136346591728195382647684957312237614589,25,1.0
403,...8..9.......5.1...712..45.4...6..25.3........8...563.2.4.7.......5...8......65.,152874936384695217697123845749536182563218479218749563825467391436951728971382654,25,1.8
404,..2....16....2...3..1.9.2.5..3..2..759.....8...7...9....9..81.....3.....87.5.....,952437816648125793731896245413982567596713482287654931369278154125349678874561329,24,1.1
405,.8........12.....6...4.9.....5...4.3.9..6527...1..26.......4.2.32.6.....9....7...,589126734412573986673489512265718493894365271731942658156894327327651849948237165,24,1.9
406,5.4..3.29.217......9..2.7.........979....231..3..1...66...........4..152...9.1...,574163829321798465896524731168345297945672318237819546613257984789436152452981673,27,1.5
407,3...1.9..6....2..4..249..83.....3...95..8.4...4....5...9.86...5..7.........7...9.,374618952689352714512497683728543169953186427146279538291864375867935241435721896,25,1.5
408,..1....97......58.7.56...1.51...2.....9......64.7....5....346.9...2.1.........47.,261485397934127586785693214513942768879356142642718935157834629496271853328569471,25,1.6
409,.2..7..8....3..6....3..4197...4.......9.3.8..1...2..6.25......13..6.......1...9..,925176384417389625683254197732468519569731842148925763256893471394617258871542936,24,1.1
410,.95..1..4......82....4.....36.51.4....46..73.1....9..........8...21....541..8....,295861374741953826683472519368517492954628731127349658536294187872136945419785263,25,1.8
411,..8......9...2.5......4.9.....8.......376.4..765..4..86......3..7.35...25..9.6...,458139267917628543326547981249813756183765429765294318691472835874351692532986174,25,1.2
412,....6...5..54.7.....9...3.49....3.....7..581..8......3...3..48..64.8.....5.7.6...,843269175125437698679518324916873542437625819582194763791352486364981257258746931,25,1.4
413,..2.....64........85...7..1...8.6.7..4.32........4.5.8...51.2..6.....1942........,132958746467132985859467321513896472748325619926741538384519267675283194291674853,24,1.0
414,.9.....3...7..5.8...4......1..8.....7...4..6....5.3..4.59.123....2.....76.....1.2,291478635367125489584639271146897523735241968928563714859712346412356897673984152,24,1.0
415,.1..8...2..9..3....2.....58..1..67..6...2......8.94.1..4.5.1...........67.6......,517489362869253174324617958491836725673125489258794613942561837135978246786342591,23,1.8
416,.......54.....5.9....9..7.2...2..37.4.....5...9.3.1.....38.....7....6.4.2..7..6..,926137854378425196145968732861254379437689521592371468653842917789516243214793685,23,1.7
417,...381.....467....8...9....7..43...53......1....9...8..87....91........6692....7.,576381429924675138831294657718432965349856712265917384487563291153729846692148573,25,2.0
418,...312.........4.2.8...7.5......3...2...5431..7..6...8...9..5...1...5.....8....79,594312786137586492682497153841723965269854317375169248726948531913675824458231679,24,1.8
419,.....4.........5..5..6....81...698..7.6.2...3...4.87...578..4..3..1...5..........,873954162619283574542617398134769825786521943925438716257896431398142657461375289,23,1.4
420,63.....8...9..6...4...73.5...1.....89...8.4.2..........2..6.51....7...4..46.95.7.,637521984519846327482973651261459738953187462874632195728364519395718246146295873,26,1.4
421,......52...28.1.6.........4871.9...3..........4...69..21.4.8..........7.5..7..1..,738649521452831769169527834871294653926385417345176982217458396684913275593762148,23,1.6
422,.4.1..9....97....6...9.......682.374.2..9.....3.....2...8....97...3..65.15......3,745186932289734516613952748596821374827493165431567829368215497972348651154679283,26,1.3
423,5..6.7.1........3.6.123..4.1....5..6...87.....9.....5.2......97..4..61..7........,523647918479518632681239745142395876365871429897462351236184597954726183718953264,24,1.3
424,....2.1..6........89451.....2.....8.9.....571..3....6.7..15...3...9......8...745.,375829146612473895894516237127695384968234571453781962749158623536942718281367459,25,2.0
425,.14..........7813.3...65..227..5......3....1..952..6...57.......4...97.19......5.,714392568526478139389165472271654983463987215895213647157826394648539721932741856,27,1.3
426,...5...276.....8....7..6.19..6.4...15..7.84..74..1..5.2..........962............3,391584627652197834487236519926345781513768492748912356235471968879623145164859273,25,1.7
427,3....8.911.......6..7.62.45.1.3.....5....6..7..34...........7...46.5..8.25.......,364578291125934876987162345418327569592816437673495128831649752746251983259783614,25,1.9
428,8.6.2..5....1.4.....16......6.23.1.4..3........9.4..7.69.7.8.42..7.....8.......6.,876923451952184736431675289568237194743891625219546873695718342327469518184352967,26,1.7
429,...819..5.....573........1..6...3.8..8.....297....8....9.1..4......2....43.....6.,376819245129465738845732916962543187584671329713298654298156473657324891431987562,23,1.5
430,1....25...9...87.2.3......8..58.79...7.......3...6...5.4..........4.182....9...3.,168742593594318762732695418215837946476529381389164275941283657653471829827956134,24,1.2
431,....29...3....14...81....2.7..4....56..3..1.8....98..69....3....5........6.2....4,476829513329651487581734629738416295695372148214598736947163852852947361163285974,24,1.9
432,89..5..4..4..29..52...7..3.9....1....6.........4..581.4.6.......31.6.5.......8...,897153642643829175215476938958631427162784359374295816486517293731962584529348761,25,1.6
433,328..........7....9....3..1.8...96....5..628.7.......9...5.7...4.36...7.8..3...9.,328961745561478932947253861284139657195746283736825419619587324453692178872314596,25,1.5
434,....9.5.86....8.9.....13...3..2....1.....93..56.7......9...5.....8....7...2.7..8.,243697518615428793987513246379286451824159367561734829796845132158362974432971685,23,1.4
435,..8....6.16...9.8.3....51...3..914....64.....2....8..6.1..4........3.97........2.,578314269164279583329865147837691452956423718241758396712946835685132974493587621,24,1.5
436,8.5.7.4...2....8.5....9...65.8..2............41...65..1......8.98..6.3....791....,865271439729634815341895276598142763672359148413786592156423987984567321237918654,25,1.2
437,.59.4....6......5.1.....4...9.2..58...2.6...3...5...79.3..5...1.4.8.9.3......2...,859743612624198357173625498497231586582967143361584279738456921246819735915372864,25,1.5
438,673...4...........5.8...9.73.5..67....63.1.4...1..2..8....6..1....1..67....59....,673819452492735186518624937325486791986371245741952368834267519259148673167593824,26,1.0
439,1.2.5....7....93..........5.8314...............6..349..9438.1..5...2.......4.7.6.,132754986745869321869231745983142657457698213216573498694385172571926834328417569,25,1.5
440,.9.17...2.....241.........59..........4..8.5...7.9..818.....5..3..5.1...4..73..6.,596174832783952416142863975958617324614328759237495681871246593369581247425739168,25,1.1
441,.91..8.....8..6.32..7...8.5..93......8...2...1...5...84...6...9..2.........7..64.,291538476548176932637294815759381264386942751124657398473865129962413587815729643,24,1.5
442,.5.........418...9783..5...1.7....5........8..2..16......6.........97.624....2..5,951764823264183579783925614137248956645379281829516437392651748518497362476832195,24,1.6
443,9.....8..1......37..2.8...6.4...2.9.........5...8..4...29....6..3..15.7.8....7...,965731824184526937372489156548172693213694785697853412729348561436915278851267349,23,1.6
444,..1..65..5.74....1....7...9...63..2..4...9.......2..4..54..7..63......7.......1..,431296587597483261628571439175634928842759613963128745254817396316945872789362154,23,2.0
445,..6..........62.49.....75..24...18.6..85.6.7.........5.6.71.43..13...........4...,976453182351862749824197563245371896198526374637948215562719438413685927789234651,25,1.6
446,1.7.53..8...8..6.7...7..2....1....9.7...9..2.5...14...3...6.....8.........4.7.8..,127653948943821657856749231461287395738596124592314786379468512685132479214975863,24,2.0
447,.957...6..6.....3...1.....4.5.83......9...1....2.6..43........7...3.1.5......589.,895743261467218935321956784154837629639524178782169543548692317976381452213475896,24,1.5
448,9.2.6....3.........5..9.3.....7...5..14....8......2..6.91..6..25..1............49,942368715378521694156497328639784251214653987785912436491836572527149863863275149,22,1.2
449,....3..65.....5.78...8......6.1.......3.....95....97423.......44.5.7.......52..3.,128437965639215478754896321967142853243758619581369742372681594415973286896524137,24,1.3
450,.....3.18....49...98.7..4...9......27...1..5...258....5..2....1863............3..,457623918321849576986751423195364782738912654642587139574236891863195247219478365,24,1.1
451,...9.6.4...8.....6.921........658.7..3.........5..982.7.3....5......43...2....6..,371986245548327196692145738219658473837412569465739821783261954956874312124593687,24,1.9
452,.3..5...8..56...1.1...2.7...6......5....1..2....3.......249..8.......6..7...3.2.9,234751968875649312196823754469278135387915426521364897612497583943582671758136249,23,1.0
453,567........4...2......7.1...95.1..36.2....9.....6.....7..4.5.9.....8.6.18...93..2,567821349134956287289374165495218736628537914371649528712465893943782651856193472,26,1.1
454,...947...9....5....4.....1..6.......1.78934....947....3.......8.2..1.75......9..1,612947583938165274745238916463521897157893462289476135391752648826314759574689321,25,1.7
455,5.6...2.....31..69.........48.5..1..12..7...3..5....4..47.8.......1.5...9....4...,596847231874312569312659784483526197129478653765931842647283915238195476951764328,24,1.6
456,5.9.....8......271.1...8.3...325....2..6...5.1...3.7..9..8....66.8..9.1..3.......,579312648386495271412768539893257164247681953165934782951873426628549317734126895,26,2.0
457,415....3......8...8.....5...741.........5.......3...242...3.64.6..89....13.....87,415269738793518462826473591974126853382954176561387924258731649647892315139645287,25,1.0
458,.96....34.....7.8....23...97....1..6...........3..8.5..41.9...3....6..47....8....,296815734315947682478236519782351496154629378963478251541792863829563147637184925,23,1.5
459,.1.....7.....6.....9.745.1....25.......9..1.85....479...8........6....4.9..52...6,615382479437169285892745613179258364264973158583614792758436921326891547941527836,24,1.7
460,....536..6....4..5..26....77...25......7.68......8...92.3.......4.8......8....513,874153692639274185152698437718925364395746821426381759263517948541839276987462513,25,1.5
461,...5..78.3....4.1..61....2..2.1..6......4....85.9......15..647.9.......5.7....1..,492561783387294516561873924724135698139648257856927341215386479943712865678459132,25,1.4
462,7...361......12.6..21.54..9..8.....7.6...3....5...98..9.3....75..2..5..........2.,749836152835912764621754389398561247267483591154279836913628475472395618586147923,26,1.5
463,........8...136...27.......4...79.....36..........284.....8.6.412...35...68.5...7,351427968849136275276895431482379156513648792697512843735981624124763589968254317,25,2.0
464,4.....23...1.2.7..5....3..9....1..96.9.....4.2.....5.8..35..96....13......2..4...,479861235631925784528473619854217396397658142216349578743582961985136427162794853,25,1.0
465,..6.1...4.4.....9..5.2.98..5..........45.1....8..6..2.....9..8...27.8.49.6....37.,296813754841675293753249816517932468624581937389467521475396182132758649968124375,26,1.0
466,...8...7.34..9.56..8..2.34......5..95.....4.......2...15....63...9.1.......7.....,615834972342197568987526341764385219523971486891462753158249637479613825236758194,23,1.6
467,..6..1.....1..4...35....62...3.5..4.51........7.1...82.....7...6......5.24.9.....,786521934921364875354879621863752149512498763479136582135647298698213457247985316,23,1.9
468,5...1.46....984.31...........1..3687.....1..99.........5.8...7...2..7....864..1..,539712468627984531418365792241593687873641259965278314154826973392157846786439125,26,1.2
469,...........7..26..2..19..3.9..2...58.....79....8....2..7.4.1....963....41...2.3..,639754182517832649284196537961243758423587961758619423372461895896375214145928376,25,1.8
470,9....3.8..1.2.6...38.4.96.2......2.92.1.......6........5...14.....9..3.56...3...7,926713584415286973387459612834167259271395846569842731753621498142978365698534127,26,1.8
471,....4.6.9.....3...452......1...7.........87..23....9......265..9..1....651.....48,381247659769853124452961837198572463645398712237614985873426591924185376516739248,24,1.5
472,....618..5.6...2...84........95.....1....8..6...2...3....74.3....7....4...3..96.7,392461875516837294784952163239576418145398726678214539961745382857623941423189657,24,1.1
473,....2.9.4...6.1.8......8....5...63....35..2.1........92.4.9.....8....1......7..4.,568327914429651783137948625952416378743589261816732459274195836385264197691873542,22,1.8
474,..2.4.5.....8...94..61...27....13....9....7..72...9....4.6.2.1...7........19.4...,972346581315827694486195327658713942194258736723469158549672813237581469861934275,25,1.8
475,......7..63....1.....92....7...8...291.....8..5..........39.4...8..4..5...3.61...,829613745637854129541927836764185392912436587358279614275398461186742953493561278,22,1.9
476,...7..63..........2..9.6.45..2......9...3..616.8.....4....17.9...9..821.....5...8,891745632564123987237986145312674859945832761678591324483217596759468213126359478,25,2.0
477,.6....4....3.....81....5....2.4.8.31..4.726..3.7....8..86.1..79...........17...6.,268139457543627918179845326625498731814372695397561284486213579752986143931754862,26,1.0
478,..2...9.....25..8..4...17..8.75...4.....6..9.....3.6..6....8.......1...42.37...5.,582473916176259483349681725867592341431867592925134678654928137798315264213746859,24,1.2
479,.5.....122.7..3..............1.68..........9.3..25.8......2...4..38..2.1.1...47.5,856749312297613458134582679471968523528437196369251847785126934943875261612394785,24,1.6
480,1......9.47.3.....82.7...1631.2.........3.8.5...6......3..2.65...8...4.....8....1,163582794479316582825749316314258967697431825582697143731924658258163479946875231,25,1.0
481,3..1....7.8..4......9.8..42.2....3.15..3......4...6..9.....412...6.51...........8,354162897782945613169783542627498351591327486843516279938674125276851934415239768,24,1.2
482,......6.7.8..5....4..7.2......37.........89....1..9..25....62..7..2..4.33.9.1....,152943687987651324436782591295374168673128945841569732514836279768295413329417856,24,1.8
483,.8....1..26....879....2.....2.9..31...9.652..........68....76...1.6.3..4.3.8.....,387496152264531879951728463628974315179365248543182796895247631712653984436819527,26,1.6
484,56.....2...4...16.2.81........7.8.1..3...9..79...4....4.........1..5..9.8..2....6,561473928374982165298165743642738519135629487987541632426397851713856294859214376,24,1.4
485,.1...3.69.24.............4.5..49....6.1......7.38..1.5...3.4.....798...3....5.4..,815243769924678351376519248582491637691735824743826195158364972467982513239157486,25,1.3
486,.14.23.8.7.....13...5.......43.89.....1...3..2..5...7....35.71.....1...8.....82..,614923587729845136385176942543789621871264395296531874468352719932617458157498263,26,1.5
487,23...9.8..7..........7...568......2....6.2........3..4...9.87..92.1..8..7...6...3,236459187571386249489721356893574621147692538652813974365948712924137865718265493,24,1.1
488,2.43.91.5...1.237.........49...........98..2..3...5..7...6...81..7..85....9......,284379165596142378173856294942761853751983426638425917325694781467218539819537642,25,1.6
489,...1...376..7...1...8..3..495...76..4............8.1..8.3.1.....9.........75.6...,524168937639742518718953264951427683486391752372685149863219475195874326247536891,23,1.0
490,..125..8......72.....1...57.4..9..7.6.27....89....3.....9..5.2....8....557...4...,761259384358467219294138657845692173632741598917583462489315726123876945576924831,26,1.2
491,.8.94..7......58....9.7........5.4.3..6........4.....92.........6.8.2.3.4.36..5.2,682941375347265891159378246821759463976423158534186729298534617765812934413697582,24,1.9
492,....5..16.2..1....38...9...2.3....4........5.7..2......7.4.6....96..5.81.......2.,947852316625713498381649572213567849869134257754298163172486935496325781538971624,23,1.4
493,.......24.489.......5..19....24....8....8..5.7...63....3......6......1.92..6..5..,179356824648927315325841967562419738493782651781563492934175286856234179217698543,23,1.6
494,.9..23........4...5.6.....1....4.5....3..92.....27.....15...7..8...1..46.3.....9.,194623857387154962526798431268341579753869214941275683415936728879512346632487195,23,1.0
495,.......7...21...6.....7.4....4.1.....269...1.1...8.59..917..3..35.....4....3....6,415869273732154968869273451984512637526937814173486592691748325358621749247395186,25,1.1
496,7...13..6..2.....7......2.....165.89.9..8..1.6.........8.....252....1.6.54..3....,754213896132698547869574231327165489495387612618429753981746325273851964546932178,25,1.4
497,.5.7...69.7.19..52.........7..983..459.4.......8.......3426..9..6.35.4...........,452738169673194852189625347726983514591476238348512976834261795267359481915847623,27,1.9
498,....76.8.......597...................86..3....1.5...725.7...26...8.95.....31....8,235976184641832597879451326752614839986723415314589672597348261168295743423167958,23,1.4
499,3..4....8.....8..27..26.439..16...57......1.......76..9.38......4.5......16.4....,362495718194738562785261439421683957678954123539127684953876241847512396216349875,26,1.1
500,42..3........1.5.........433.5..9..8..9..62..81.......53.4976..1..5..............,427935186983614572651872943365249718749186235812753469538497621176528394294361857,24,1.5
501,3.7...2.8..624...9.9.......2.3...5.4.....83.....52..9..39.6..............1....7.6,347951268856247139192836475273619584965478321481523697739164852624785913518392746,24,1.7
502,.2...734......52...3..8..1.48...6......4...81..7.1....9.58............7.87.9.4..3,529167348168345297734289516481736925653492781297518634915873462342651879876924153,26,1.7
503,....9..372......6..5.....29......843..6.19........8...8...627...37..5.....5......,168294537293157468754683129971526843386419275542738691819362754637845912425971386,23,1.3
504,.2...4...4.....29.5...683.4...9...13..48.7..9...61....2...7..5.953..1.....7......,326794185478135296519268374765942813134857629892613547241376958953481762687529431,27,1.8
505,.....8.1...8..12.5..4..6......71..8..9..3...4.25.....7.........5.9.2.7..4....9.3.,952378416638941275714256893346712589897635124125894367283467951569123748471589632,24,1.9
506,....1.........7.4..3.9....7.......91.6....738..38.5....2..61.....93...1..4.5..26.,574213689891657342236948157482736591965124738713895426328461975659372814147589263,25,1.7
507,..8.6.51...2.......3.81........3.4......5....6....2.89.1.....9..5.....7...4..78..,798264513142375968536819742921738456483956127675142389817423695359681274264597831,22,1.9
508,8........231.4........3....64.1...9.......8...9.8...72.6...9138.836....7..4.....6,856791324231546789479238615648127593327954861195863472562479138983615247714382956,26,1.3
509,..6.....1..3...9...9.714.........2935...3......91.7...63...25.....453.7.7......4.,456389721173265984298714635817546293542938167369127458634872519921453876785691342,26,1.0
510,53.82.......6.....9.....2.6.4....7.8...7.6..9.1.....4.7....9..........6...4.5..93,536821974472693185981574236649132758825746319317985642758369421293418567164257893,23,1.6
511,...2..4..7.239..6...1..4..24....5.....7.2...8..5..7.3..83...2..5..6.3.........84.,356271489742398165891564372418935627937426518265817934183749256524683791679152843,26,1.3
512,...1...589.25..7....4.9..1.39..6...1.......8...5.......21....9.6...4.....5....3.2,763124958912538764584796213398467521176253489245981637421375896639842175857619342,24,1.5
513,.47.3...2...4.87....9.27.53.....6.7...23.........4.1....4.....9...18...62.8......,547931682326458791189627453431896275872315964965742138654273819793184526218569347,25,1.1
514,47.1...3...8.5.....6......9..3.1.27.5.6...3...97.....5...3........7.6.8.....951..,479162538328957641165483729843519276516278394297634815682341957951726483734895162,25,1.7
515,6....5.92..8.1.7.....84........8..45..2.9...1..1...6.71..9.......7.......5..7.4..,614735892938216754725849163376182945542697381891453627163924578487561239259378416,24,1.5
516,.4.63.........5..86.......4..2......9.5..8.7...7.19.......61.5..849........5..2..,248637915371495628659182734432756891915248376867319542723861459584923167196574283,23,1.0
517,......9..97..4.6....6..5..87.58...2.12....7..........68..53......91.4.....2...31.,583261947971348652246975138765893421128456793394712586817539264639124875452687319,25,1.5
518,..82.........5.....5..6.8.2.......78.426....51...7....39...41.....8.3.6.........4,938247651621958743457361892569132478742689315183475926396524187274813569815796234,23,1.3
519,.6..1..478..5..2..7..........5.6..19.1......4.....7.2..5.3..1....3.....52..8.....,569218347834579261721643958375462819612985734948137526457396182183724695296851473,23,1.8
520,..54.6..94......813....7....4.........6....27...3...6.87.51.......9..8.....74.9..,215486739497235681368197452542671398936854127781329564879513246154962873623748915,24,1.0
521,.9....7.871...8..9.......3..8..4..2..5.6..4.....35.....217...4...7...9.35........,493216758715438269268579134186947325352681497974352681821793546647825913539164872,24,1.4
522,....4...9..2..3.4.3.875.........79.....43.8...7.5...1...3.7....285...1..9....2...,156248739792613548348759621531827964629431875874596312413975286285364197967182453,25,1.4
523,.2..4.6...37......8..3692..7.49..3..1......8....4.81.......2.565.....7....8.....4,921547638637821549845369271784915362159236487362478195413792856596184723278653914,26,1.5
524,..5..79..1.4.......8....3.26.......9.7..1.2.58....4.6..3...........4...1..9.75..6,325687914194532678786491352642753189973816245851924763538169427267348591419275836,24,2.0
525,..1..3.8.....4..3..2..65...4.......173...9.5..6....49.8..7........1......4..9.2..,951273684687941532324865179495386721732419856168527493816732945279154368543698217,23,1.6
526,9....426.634......5...1.......7....22.5...39.....69..........2......683..7.5..1..,917854263634927518528613974491735682265148397783269451846391725152476839379582146,24,1.2
527,5.9..48..48.7.2...6...1.....5..4....9......3...2..81.6....8......6.....2.93.....7,529634871481792365637815294158346729964127538372958146745289613816473952293561487,24,1.0
528,...9....7...1.6.....6....3.8........6.4......5...3..81........327...9.6.9....78.5,452983617389176452716542938821795346634821579597634281145268793278359164963417825,22,1.2
529,.6...1..7.7..8......2..7.63..3......7....5.1.548.7...6...6...8.....4..5......39..,864931527375286149192457863613824795729365418548179236457692381931748652286513974,24,1.5
530,.8..5....4..6....7.37...5...783..64...4.7..9..1..8..7.1..5..42....4..........2...,289753164451698237637241589978325641324176895516984372193567428862419753745832916,25,1.6
531,8....7.....2.6.......43..........7..3.6..2.1..7...38..4856..2..2......9....1..4..,834297165952861374761435982528916743346782519179543826485679231217354698693128457,23,1.7
532,..51....3..26..8.9........2.....86..9..47......6...5.74..3.....1...2.....8....7..,695182473712643859834759162271538694958476231346291587427365918169827345583914726,22,1.0
533,..4..5.6....9..1.7..8..1..597.1..8..8.6...72.....3....6.2............4..51.6.....,194375268253986147768421395975162834836594721421738659642819573389257416517643982,24,1.3
534,4.7...1...8.9...5..95.7..4....4....1...531..........3.7.......6.1.2.47..62975.3..,437825169186943257295176843352497681864531972971682435748319526513264798629758314,28,1.4
535,.....672......7.5.1..32..6.63...2....9..1...6..59..8.........87.16...5..3..8.....,983546721264197358157328469631482975498715236725963814542639187816274593379851642,25,1.6
536,1......9........8..83.2....7.....64.....5....246...1......92....5..1...7....865.3,174865392562349781983127456795231648831654279246978135317592864658413927429786513,23,1.2
537,..4..5.......3.8....5...2.1..2.16.38...3..4....1.....7...98.7.6.2......597.4.....,814265379269137854735849261492716538657398412381524697543981726128673945976452183,25,1.7
538,..6.5..7..4...2.......7.9537.....16.....4....1.5.........9..2.......8.3..1.62....,936851472547392816821476953794283165263145798185769324658937241472518639319624587,22,2.0
539,..2.9...1....78......1.497.......76..192.....35.......5.....2...7.....5..3..8...4,742693581193578426865124973428351769619247835357869142584936217976412358231785694,23,1.6
540,4...9...6..3..58....9....21..6.18..9..4......8....3...1..72.34.5...4............8,485192736213675894769384521376418259954267183821953467198726345537849612642531978,24,1.7
541,.47...8.5....1.....6..8...9..23..457.83..7...5.....6..8.9.243.......6...........4,147639825298415763365782149912368457683547291574291638859124376431976582726853914,25,1.8
542,1825.....65...9.8...9......3.4..1......46....79....4.1.1.....92..5..2..3.......7.,182576349653149287479328156364891725521467938798253461817634592945782613236915874,25,1.2
543,3.4..5...8...3.9...9.....6...56...4....8..2...1..9.....2..4....5....3.9..3.2.85..,364925187851736924792481365975612843643857219218394756127549638586173492439268571,24,1.1
544,..37.8..9....2....5......7.6..51...7..5.....27.1...3.8.....6.4.8.......6...9521..,213748569974625831586391274628513497395487612741269358132876945859134726467952183,25,1.3
545,.....6..5124.3.9...9..4......28..3...3.9..4..41......86...5..8.........7..7..3...,378296145124538976596147832762814359835972461419365728641759283253481697987623514,24,1.2
546,..84.......1...8.36..1.7.9..........7.6.2...995..7..1.....91...5..3......8...54..,278439156491652873635187294823916745716524389954873612342791568567348921189265437,24,1.9
547,......35...7....68.5...1.4..8637.....7..2.8....564......9.....7......41..2..5....,962784351417532968853961742186379524374125896295648173549816237638297415721453689,24,1.7
548,.6.2.....2....48....4.839.7.........6...48......7..2.1.964..5...85..6....2...5.19,869257134237914856514683927941532768672148395358769241796421583185396472423875619,27,2.0
549,.6..14.3.........78..9....6..3.8.........7....79.....22.....498..86..2.......37..,962714835341568927857932146123486579685297314479351682236175498718649253594823761,23,1.2
550,..468...2.1......49....31..1.3....7..8.7...5....5....934......7....562...........,534681792612975834978423165153269478289734651467518329346192587791856243825347916,23,1.9
551,.7.5...36..874.......9.18.4.5.8.....7....4.1...9..26......3..2..........3.2..91..,174528936698743251235961874456817392723694518819352647587136429941285763362479185,25,1.4
552,......162.4...7...23......74....1.....6.437...926.5........9...38......1....865..,758394162649217385231568947473921856516843729892675413165439278384752691927186534,25,1.8
553,95....8....189..6......15.4..23.6..74.......3....4..5.......4..7.3..9...1...5....,956724831341895762278631594582316947419578623637942158825163479763489215194257386,24,1.3
554,..6.....3...3...4.3..6.8.2.....5.....598..6....7..9..5.8..6.9..4..1.........931..,576924813928315746341678529834756291259841637617239485183562974495187362762493158,24,1.4
555,..5..28..1....4.......7..5.23....4.5..8..9..6..4.3...8........3....187..6.2....9.,395162847127854639846973152239786415518429376764531928471695283953218764682347591,24,1.6
556,.4..5..93......7...23......4..3....7..7.....9.9...58....8.....4.61.74..8....6..2.,846257193519483762723619485485396217637821549192745836958132674261974358374568921,24,1.7
557,8.475..9.....3...7.9..1..2......42..9.........67.....8......9...1......56....8.71,834752196126439857795816324583674219941285763267193548478561932312947685659328471,23,1.9
558,.51....8...8..9.......534.....9..6.4..3.8....9..7..3..4.7.16.3.............5..26.,251674983348129756796853412825931674673482195914765328487216539562397841139548267,24,1.6
559,............8..9....3...64....5.6....4.19.....62....711....879..54.....6....472..,485269137671834952293715648318576429547192863962483571126358794754921386839647215,24,1.5
560,6...1.9.83...47...2..85..7............9..473....1..8....2..5.9..53..9..2...6.....,647213958385947216291856374516738429829564731734192865462385197153479682978621543,25,2.0
561,3.7...9.......5...5..324........7..248..9..7......6.9..1........4.5...186.5.....7,327618954864975231591324786956837142483291675172456893218743569749562318635189427,24,1.4
562,9.....3.21.53..7....4...........52.83..........1.48.6........21....7.5....6.93...,967481352125369784834527196649735218382916475571248963793854621418672539256193847,23,1.5
563,...97..5..9..8.7.6.52..3..1.6.5.......5.3...4........8..7..1.3.4....9....1....8..,186972453394185726752463981861594372975238164243716598527841639438659217619327845,24,1.7
564,..71.93.2...8..7...........82......3.3...89...49..2....7195.8..4..7.1......2...6.,587169342314825796692374581825697413736418925149532678271956834463781259958243167,26,1.2
565,5.8.7.........3.9.2.1.....3...7...5.....4126.8...5..4.6......3..59.........1.6..7,538974612467213895291865473146728359975341268823659741612587934759432186384196527,24,1.9
566,8..2...5.....1...9.4..971...5......27....4....14....6..3...25....84.......6.....1,891246753267513849345897126653189472782364915914725368139672584528431697476958231,23,1.9
567,2.7......9...4......4.7..2.7.5.9.28......7.6..4..3..7...916...3.....8.....1...9..,287315496956842137314679825735496281192587364648231579829164753473958612561723948,24,1.1
568,2.......4.3..57....95............4..8....3.6....914.35......58..26..9...5...2....,267198354438657219195342678319865427854273961672914835941736582726589143583421796,23,1.3
569,..4.....81.7.....9...2..54.7....5.3....31......2...76......4...21.7...5..3....9..,524973618167458329983261547791625834846317295352849761679534182218796453435182976,23,1.1
570,..1......5..839...43.7..8...2....9.61.7.9.....58..2........73..8..9..46......4.2.,681245739572839614439716852324571986167398245958462173246157398815923467793684521,26,1.4
